target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.89160681,-24.381873842,3,58163.8742435532,2400.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.89160681,-24.381873842,3,58163.8852506134,2100.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.89160681,-24.381873842,3,58163.9051809838,300.0,2
M8,ISM-HII-REGION-,270.922541666667,-24.3800969444444,2,49262.4897745023,200.0,3
M8,ISM-HII-REGION-,270.922541666667,-24.3800969444444,2,49262.4960259259,600.0,3
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9462235035,-24.38026862595,3,58164.0737748495,1198.463134,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9462235035,-24.38026862595,3,58164.0810200231,1198.463134,2
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.7723665162,0.11,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.8091735301,200.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.7661165162,0.11,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.7675068634,200.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.7556998495,1.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.7591735301,350.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.7494498495,0.11,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.7508401968,200.0,11
